,日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
0,2015-01-05,601118,海南橡胶,8.88,8.99,8.55,8.72,8.72,0.16,1.8349,2.0218,79481041.0,698253903.0,34908803808.0,34908803808.0
1,2015-01-06,601118,海南橡胶,9.15,9.17,8.7,8.85,8.88,0.27,3.0405,2.8164,110719232.0,993130655.0,35970220140.0,35970220140.0
2,2015-01-07,601118,海南橡胶,9.03,9.14,8.9,9.09,9.15,-0.12,-1.3115,1.8824,74000257.0,665174201.0,35498479548.0,35498479548.0
3,2015-01-08,601118,海南橡胶,8.85,9.13,8.81,9.05,9.03,-0.18,-1.9934,1.5277,60058425.0,540506756.0,34790868660.0,34790868660.0
4,2015-01-09,601118,海南橡胶,8.61,8.83,8.6,8.76,8.85,-0.24,-2.7119,1.3612,53512110.0,466951571.0,33847387476.0,33847387476.0
5,2015-01-12,601118,海南橡胶,8.89,9.16,8.65,8.66,8.61,0.28,3.252,2.3441,92150676.0,824430499.0,34948115524.0,34948115524.0
6,2015-01-13,601118,海南橡胶,8.94,9.04,8.66,8.78,8.89,0.05,0.5624,1.191,46818654.0,414078660.0,35144674104.0,35144674104.0
7,2015-01-14,601118,海南橡胶,8.75,9.01,8.73,8.95,8.94,-0.19,-2.1253,0.9559,37578396.0,332893997.0,34397751500.0,34397751500.0
8,2015-01-15,601118,海南橡胶,8.9,9.01,8.72,8.75,8.75,0.15,1.7143,0.9204,36181308.0,321623050.0,34987427240.0,34987427240.0
9,2015-01-16,601118,海南橡胶,9.09,9.17,8.91,8.92,8.9,0.19,2.1348,1.9461,76506359.0,693662805.0,35734349844.0,35734349844.0
10,2015-01-19,601118,海南橡胶,8.6,9.2,8.4,8.7,9.09,-0.49,-5.3905,1.882,73985451.0,654648523.0,33808075760.0,33808075760.0
11,2015-01-20,601118,海南橡胶,8.8,8.93,8.63,8.66,8.6,0.2,2.3256,1.156,45443643.0,398432171.0,34594310080.0,34594310080.0
12,2015-01-21,601118,海南橡胶,8.94,9.0,8.62,8.7,8.8,0.14,1.5909,1.9643,77220135.0,681860870.0,35144674104.0,35144674104.0
13,2015-01-22,601118,海南橡胶,9.25,9.32,8.87,8.94,8.94,0.31,3.4676,2.8614,112487809.0,1027718571.0,36363337300.0,36363337300.0
14,2015-01-23,601118,海南橡胶,9.06,9.23,8.95,9.18,9.25,-0.19,-2.0541,1.9517,76723570.0,696662378.0,35616414696.0,35616414696.0
15,2015-01-26,601118,海南橡胶,9.2,9.27,9.01,9.1,9.06,0.14,1.5453,1.6135,63429411.0,580617116.0,36166778720.0,36166778720.0
16,2015-01-27,601118,海南橡胶,9.34,9.35,9.14,9.2,9.2,0.14,1.5217,2.3371,91874610.0,851771558.0,36717142744.0,36717142744.0
17,2015-01-28,601118,海南橡胶,9.15,9.3,9.06,9.3,9.34,-0.19,-2.0343,1.4092,55399186.0,508635156.0,35970220140.0,35970220140.0
18,2015-01-29,601118,海南橡胶,9.04,9.18,8.97,9.01,9.15,-0.11,-1.2022,1.0433,41013696.0,371263286.0,35537791264.0,35537791264.0
19,2015-01-30,601118,海南橡胶,9.14,9.18,9.0,9.14,9.04,0.1,1.1062,1.1962,47023981.0,428261153.0,35930908424.0,35930908424.0
20,2015-02-02,601118,海南橡胶,8.81,9.4,8.76,9.24,9.14,-0.33,-3.6105,2.5439,100005107.0,915256022.0,34633621796.0,34633621796.0
21,2015-02-03,601118,海南橡胶,8.73,8.88,8.52,8.75,8.81,-0.08,-0.9081,1.4722,57873370.0,502036210.0,34319128068.0,34319128068.0
22,2015-02-04,601118,海南橡胶,8.64,8.85,8.62,8.78,8.73,-0.09,-1.0309,0.9999,39307968.0,342947550.0,33965322624.0,33965322624.0
23,2015-02-05,601118,海南橡胶,8.37,8.78,8.35,8.74,8.64,-0.27,-3.125,1.1394,44791289.0,383682312.0,32903906292.0,32903906292.0
24,2015-02-06,601118,海南橡胶,7.93,8.43,7.9,8.37,8.37,-0.44,-5.2569,1.5172,59644487.0,484621381.0,31174190788.0,31174190788.0
25,2015-02-09,601118,海南橡胶,8.01,8.08,7.9,7.95,7.93,0.08,1.0088,0.7895,31037607.0,247914562.0,31488684516.0,31488684516.0
26,2015-02-10,601118,海南橡胶,8.04,8.08,7.95,7.99,8.01,0.03,0.3745,0.6327,24871832.0,199720833.0,31606619664.0,31606619664.0
27,2015-02-11,601118,海南橡胶,8.18,8.22,8.04,8.04,8.04,0.14,1.7413,0.7206,28327365.0,230304269.0,32156983688.0,32156983688.0
28,2015-02-12,601118,海南橡胶,8.14,8.27,8.07,8.17,8.18,-0.04,-0.489,0.7491,29449616.0,239809842.0,31999736824.0,31999736824.0
29,2015-02-13,601118,海南橡胶,8.23,8.34,8.17,8.21,8.14,0.09,1.1057,0.9536,37486368.0,309483238.0,32353542268.0,32353542268.0
30,2015-02-16,601118,海南橡胶,8.29,8.34,8.25,8.26,8.23,0.06,0.729,0.6696,26322986.0,218179648.0,32589412564.0,32589412564.0
31,2015-02-17,601118,海南橡胶,8.35,8.43,8.29,8.3,8.29,0.06,0.7238,0.6996,27503588.0,230322077.0,32825282860.0,32825282860.0
32,2015-02-25,601118,海南橡胶,8.41,8.45,8.3,8.35,8.35,0.06,0.7186,0.9434,37086587.0,310901518.0,33061153156.0,33061153156.0
33,2015-02-26,601118,海南橡胶,8.64,8.65,8.41,8.41,8.41,0.23,2.7348,1.3307,52312934.0,447462218.0,33965322624.0,33965322624.0
34,2015-02-27,601118,海南橡胶,8.73,8.77,8.56,8.65,8.64,0.09,1.0417,1.3808,54282129.0,471043478.0,34319128068.0,34319128068.0
35,2015-03-02,601118,海南橡胶,9.08,9.15,8.65,8.76,8.73,0.35,4.0092,2.3354,91810463.0,817706152.0,35695038128.0,35695038128.0
36,2015-03-03,601118,海南橡胶,8.87,9.15,8.82,9.03,9.08,-0.21,-2.3128,1.6774,65941951.0,591790806.0,34869492092.0,34869492092.0
37,2015-03-04,601118,海南橡胶,8.93,9.04,8.76,8.9,8.87,0.06,0.6764,1.2302,48362473.0,430783634.0,35105362388.0,35105362388.0
38,2015-03-05,601118,海南橡胶,8.73,8.97,8.7,8.95,8.93,-0.2,-2.2396,1.1247,44213185.0,387279256.0,34319128068.0,34319128068.0
39,2015-03-06,601118,海南橡胶,8.56,8.78,8.53,8.66,8.73,-0.17,-1.9473,0.8943,35155087.0,302990318.0,33650828896.0,33650828896.0
40,2015-03-09,601118,海南橡胶,8.61,8.64,8.35,8.57,8.56,0.05,0.5841,0.8694,34175695.0,290113019.0,33847387476.0,33847387476.0
