,日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
0,2015-01-05,600050,中国联通,5.26,5.39,4.91,4.97,4.95,0.31,6.2626,3.9216,831254419.0,4274376158.0,111494097038.0,111494097038.0
1,2015-01-06,600050,中国联通,5.17,5.25,5.05,5.16,5.26,-0.09,-1.711,2.6583,563469730.0,2905527323.0,109586403362.0,109586403362.0
2,2015-01-07,600050,中国联通,5.36,5.4,5.09,5.11,5.17,0.19,3.675,2.9044,615626679.0,3246405536.0,113613756677.0,113613756677.0
3,2015-01-08,600050,中国联通,5.04,5.38,5.02,5.38,5.36,-0.32,-5.9701,2.5885,548668471.0,2829286069.0,106830845831.0,106830845831.0
4,2015-01-09,600050,中国联通,4.98,5.22,4.97,5.0,5.04,-0.06,-1.1905,2.4292,514900911.0,2617789311.0,105559050047.0,105559050047.0
5,2015-01-12,600050,中国联通,4.85,5.06,4.76,4.97,4.98,-0.13,-2.6104,1.9387,410938285.0,2012298483.0,102803492516.0,102803492516.0
6,2015-01-13,600050,中国联通,4.85,4.9,4.79,4.81,4.85,0.0,0.0,0.9906,209982807.0,1018540715.0,102803492516.0,102803492516.0
7,2015-01-14,600050,中国联通,4.77,4.89,4.74,4.84,4.85,-0.08,-1.6495,1.0953,232159883.0,1118286001.0,101107764804.0,101107764804.0
8,2015-01-15,600050,中国联通,4.97,4.98,4.75,4.78,4.77,0.2,4.1929,1.4341,303983308.0,1477892646.0,105347084083.0,105347084083.0
9,2015-01-16,600050,中国联通,5.03,5.05,4.94,4.99,4.97,0.06,1.2072,1.2452,263942030.0,1321260965.0,106618879867.0,106618879867.0
10,2015-01-19,600050,中国联通,4.54,4.85,4.53,4.74,5.03,-0.49,-9.7416,2.0957,444211472.0,2073733830.0,96232547633.3,96232547633.3
11,2015-01-20,600050,中国联通,4.62,4.69,4.51,4.58,4.54,0.08,1.7621,1.3699,290367363.0,1336615749.0,97928275344.9,97928275344.9
12,2015-01-21,600050,中国联通,4.8,4.85,4.62,4.65,4.62,0.18,3.8961,1.581,335121596.0,1585277635.0,101743662696.0,101743662696.0
13,2015-01-22,600050,中国联通,4.81,4.84,4.73,4.81,4.8,0.01,0.2083,1.0564,223912816.0,1072077089.0,101955628660.0,101955628660.0
14,2015-01-23,600050,中国联通,4.79,4.9,4.76,4.81,4.81,-0.02,-0.4158,1.1797,250063517.0,1207768135.0,101531696732.0,101531696732.0
15,2015-01-26,600050,中国联通,4.82,4.84,4.75,4.78,4.79,0.03,0.6263,0.8027,170142815.0,814861200.0,102167594624.0,102167594624.0
16,2015-01-27,600050,中国联通,4.72,4.83,4.59,4.83,4.82,-0.1,-2.0747,1.3644,289210758.0,1362121208.0,100047934984.0,100047934984.0
17,2015-01-28,600050,中国联通,4.63,4.69,4.61,4.67,4.72,-0.09,-1.9068,0.8747,185397414.0,861023619.0,98140241308.9,98140241308.9
18,2015-01-29,600050,中国联通,4.55,4.59,4.5,4.55,4.63,-0.08,-1.7279,0.9172,194423473.0,884992076.0,96444513597.2,96444513597.2
19,2015-01-30,600050,中国联通,4.52,4.6,4.5,4.58,4.55,-0.03,-0.6593,0.7081,150083233.0,682753880.0,95808615705.4,95808615705.4
20,2015-02-02,600050,中国联通,4.44,4.49,4.43,4.45,4.52,-0.08,-1.7699,0.7014,148683172.0,663137685.0,94112887993.8,94112887993.8
21,2015-02-03,600050,中国联通,4.53,4.54,4.45,4.45,4.44,0.09,2.027,0.7867,166743462.0,747528083.0,96020581669.4,96020581669.4
22,2015-02-04,600050,中国联通,4.53,4.64,4.51,4.53,4.53,0.0,0.0,0.9107,193027204.0,883983484.0,96020581669.4,96020581669.4
23,2015-02-05,600050,中国联通,4.54,4.64,4.52,4.63,4.53,0.01,0.2208,0.9768,207053146.0,950310303.0,96232547633.3,96232547633.3
24,2015-02-06,600050,中国联通,4.35,4.49,4.27,4.49,4.54,-0.19,-4.185,1.1225,237929242.0,1045818398.0,92205194318.2,92205194318.2
25,2015-02-09,600050,中国联通,4.38,4.42,4.31,4.32,4.35,0.03,0.6897,0.5446,115427043.0,505321822.0,92841092210.1,92841092210.1
26,2015-02-10,600050,中国联通,4.41,4.43,4.36,4.37,4.38,0.03,0.6849,0.5179,109782163.0,483397087.0,93476990101.9,93476990101.9
27,2015-02-11,600050,中国联通,4.54,4.57,4.39,4.43,4.41,0.13,2.9478,0.7761,164502067.0,737725177.0,96232547633.3,96232547633.3
28,2015-02-12,600050,中国联通,4.92,4.99,4.55,4.59,4.54,0.38,8.37,2.7615,585349622.0,2847857417.0,104287254263.0,104287254263.0
29,2015-02-13,600050,中国联通,4.85,4.94,4.71,4.72,4.92,-0.07,-1.4228,2.885,611523124.0,2956788516.0,102803492516.0,102803492516.0
30,2015-02-16,600050,中国联通,5.34,5.34,4.82,4.85,4.85,0.49,10.1031,3.8818,822815459.0,4273916967.0,113189824749.0,113189824749.0
31,2015-02-17,600050,中国联通,5.54,5.87,5.33,5.38,5.34,0.2,3.7453,4.6105,977260085.0,5465817507.0,117429144028.0,117429144028.0
32,2015-02-25,600050,中国联通,5.29,5.58,5.27,5.58,5.54,-0.25,-4.5126,2.6778,567596796.0,3057062347.0,112129994930.0,112129994930.0
33,2015-02-26,600050,中国联通,5.35,5.37,5.11,5.27,5.29,0.06,1.1342,2.5649,543662585.0,2839897664.0,113401790713.0,113401790713.0
34,2015-02-27,600050,中国联通,5.65,5.85,5.24,5.3,5.35,0.3,5.6075,3.5854,759978981.0,4219332667.0,119760769632.0,119760769632.0
35,2015-03-02,600050,中国联通,5.59,5.73,5.46,5.65,5.65,-0.06,-1.0619,2.2131,469107101.0,2615725460.0,118488973848.0,118488973848.0
36,2015-03-03,600050,中国联通,5.36,5.56,5.31,5.52,5.59,-0.23,-4.1145,2.146,454886003.0,2470223187.0,113613756677.0,113613756677.0
37,2015-03-04,600050,中国联通,5.4,5.54,5.29,5.33,5.36,0.04,0.7463,1.757,372427345.0,2012317051.0,114461620533.0,114461620533.0
38,2015-03-05,600050,中国联通,5.29,5.34,5.18,5.34,5.4,-0.11,-2.037,1.9076,404348862.0,2125673124.0,112129994930.0,112129994930.0
39,2015-03-06,600050,中国联通,5.21,5.32,5.19,5.28,5.29,-0.08,-1.5123,1.0401,220461509.0,1156692448.0,110434267218.0,110434267218.0
40,2015-03-09,600050,中国联通,5.27,5.3,5.06,5.17,5.21,0.06,1.1516,1.231,260922995.0,1350865510.0,111706063002.0,111706063002.0
41,2015-03-10,600050,中国联通,5.18,5.3,5.17,5.28,5.27,-0.09,-1.7078,1.0089,213844825.0,1117946657.0,109798369326.0,109798369326.0
42,2015-03-11,600050,中国联通,5.16,5.24,5.12,5.18,5.18,-0.02,-0.3861,1.0084,213754157.0,1106682928.0,109374437398.0,109374437398.0
43,2015-03-12,600050,中国联通,5.26,5.32,5.16,5.2,5.16,0.1,1.938,1.2906,273553530.0,1437556027.0,111494097038.0,111494097038.0
44,2015-03-13,600050,中国联通,5.24,5.3,5.21,5.27,5.26,-0.02,-0.3802,1.0804,229017673.0,1201073278.0,111070165110.0,111070165110.0
45,2015-03-16,600050,中国联通,5.34,5.35,5.14,5.17,5.24,0.1,1.9084,1.7909,379615448.0,2003744937.0,113189824749.0,113189824749.0
46,2015-03-17,600050,中国联通,5.44,5.49,5.32,5.34,5.34,0.1,1.8727,1.9838,420503905.0,2275048597.0,115309484389.0,115309484389.0
47,2015-03-18,600050,中国联通,5.53,5.54,5.39,5.46,5.44,0.09,1.6544,1.9498,413301745.0,2263912627.0,117217178064.0,117217178064.0
48,2015-03-19,600050,中国联通,5.64,5.78,5.51,5.56,5.53,0.11,1.9892,2.655,562778518.0,3185607902.0,119548803668.0,119548803668.0
49,2015-03-20,600050,中国联通,5.56,5.62,5.5,5.59,5.64,-0.08,-1.4184,2.0619,437053766.0,2424771014.0,117853075956.0,117853075956.0
50,2015-03-23,600050,中国联通,5.61,5.65,5.5,5.56,5.56,0.05,0.8993,2.0161,427351368.0,2383108209.0,118912905776.0,118912905776.0
51,2015-03-24,600050,中国联通,5.49,5.59,5.38,5.58,5.61,-0.12,-2.139,2.3137,490427750.0,2690830499.0,116369314209.0,116369314209.0
52,2015-03-25,600050,中国联通,5.35,5.46,5.33,5.45,5.49,-0.14,-2.5501,1.8292,387734325.0,2088450441.0,113401790713.0,113401790713.0
53,2015-03-26,600050,中国联通,5.45,5.49,5.29,5.31,5.35,0.1,1.8692,1.6375,347102053.0,1881607451.0,115521450353.0,115521450353.0
54,2015-03-27,600050,中国联通,5.39,5.44,5.35,5.43,5.45,-0.06,-1.1009,1.0222,216673837.0,1168082030.0,114249654569.0,114249654569.0
55,2015-03-30,600050,中国联通,5.61,5.62,5.39,5.41,5.39,0.22,4.0816,2.3709,502549916.0,2778886725.0,118912905776.0,118912905776.0
56,2015-03-31,600050,中国联通,5.47,5.67,5.43,5.65,5.61,-0.14,-2.4955,2.2317,473054389.0,2626604104.0,115945382281.0,115945382281.0
57,2015-04-01,600050,中国联通,6.02,6.02,5.45,5.46,5.47,0.55,10.0548,4.1664,883125781.0,5082422876.0,127603510298.0,127603510298.0
58,2015-04-02,600050,中国联通,5.96,6.06,5.81,6.02,6.02,-0.06,-0.9967,3.9838,844434085.0,5008799232.0,126331714514.0,126331714514.0
59,2015-04-03,600050,中国联通,5.95,6.03,5.81,5.91,5.96,-0.01,-0.1678,2.4152,511948904.0,3026968071.0,126119748550.0,126119748550.0
60,2015-04-07,600050,中国联通,6.13,6.33,5.95,5.95,5.95,0.18,3.0252,2.7808,589434573.0,3639078398.0,129935135901.0,129935135901.0
