time,code,close,high,low,open,pre-close,change_amount,change_rate,turnover_rate,volume,amount,market_value,l_market_value
2015-01-05,600570,51.82,54.82,50.43,54.77,54.76,-2.94,-5.3689,2.826,17459406.0,909373512.0,32014664427.6,32014664427.6
2015-01-06,600570,54.36,55.6,49.66,51.0,51.82,2.54,4.9016,3.3404,20637015.0,1091218154.0,33583889584.8,33583889584.8
2015-01-07,600570,54.95,56.0,52.51,53.98,54.36,0.59,1.0854,2.3415,14465811.0,788995643.0,33948394641.0,33948394641.0
2015-01-08,600570,54.86,56.2,53.58,54.0,54.95,-0.09,-0.1638,2.054,12689809.0,698673427.0,33892792174.8,33892792174.8
2015-01-09,600570,55.36,57.47,54.51,54.98,54.86,0.5,0.9114,2.6016,16072663.0,908102143.0,34201694764.8,34201694764.8
2015-01-12,600570,59.13,59.6,56.0,56.0,55.36,3.77,6.81,3.0185,18648685.0,1089540370.0,36530820293.4,36530820293.4
2015-01-13,600570,61.24,61.9,57.79,59.18,59.13,2.11,3.5684,2.6063,16101907.0,981673395.0,37834389223.2,37834389223.2
2015-01-14,600570,60.26,62.64,59.86,61.35,61.24,-0.98,-1.6003,1.5485,9567007.0,579453827.0,37228940146.8,37228940146.8
2015-01-15,600570,60.13,61.49,58.8,60.1,60.26,-0.13,-0.2157,1.6719,10328927.0,619851742.0,37148625473.4,37148625473.4
2015-01-16,600570,63.13,64.5,59.08,59.99,60.13,3.0,4.9892,2.8778,17778986.0,1115593061.0,39002041013.4,39002041013.4
2015-01-19,600570,59.32,63.15,57.7,58.8,63.13,-3.81,-6.0352,3.0715,18975986.0,1147337290.0,36648203277.6,36648203277.6
2015-01-20,600570,63.04,63.89,58.58,59.99,59.32,3.72,6.2711,3.7154,22953719.0,1421987455.0,38946438547.2,38946438547.2
2015-01-21,600570,62.74,64.26,61.8,63.32,63.04,-0.3,-0.4759,2.3443,14483109.0,904891703.0,38761096993.2,38761096993.2
2015-01-22,600570,61.28,63.73,60.86,62.0,62.74,-1.46,-2.3271,2.1502,13284133.0,820819520.0,37859101430.4,37859101430.4
2015-01-23,600570,58.96,61.98,58.0,61.39,61.28,-2.32,-3.7859,2.3525,14533754.0,861359674.0,36425793412.8,36425793412.8
2015-01-26,600570,60.09,60.65,58.5,59.2,58.96,1.13,1.9166,2.2466,13879473.0,829320670.0,37123913266.2,37123913266.2
2015-01-27,600570,63.0,64.51,60.09,60.13,60.09,2.91,4.8427,3.4393,21248190.0,1335714877.0,38921726340.0,38921726340.0
2015-01-28,600570,60.15,63.6,59.77,62.66,63.0,-2.85,-4.5238,2.2385,13829426.0,856507231.0,37160981577.0,37160981577.0
2015-01-29,600570,60.47,61.26,58.02,59.0,60.15,0.32,0.532,2.3044,14236520.0,848492601.0,37358679234.6,37358679234.6
2015-01-30,600570,59.8,60.7,58.61,60.55,60.47,-0.67,-1.108,1.5357,9487425.0,565778050.0,36944749764.0,36944749764.0
2015-02-02,600570,60.37,61.12,58.3,59.09,59.8,0.57,0.9532,1.4762,9120095.0,547125641.0,37296898716.6,37296898716.6
2015-02-03,600570,63.0,64.3,59.5,60.9,60.37,2.63,4.3565,3.6221,22377709.0,1398076450.0,38921726340.0,38921726340.0
2015-02-04,600570,62.48,64.46,62.1,62.3,63.0,-0.52,-0.8254,2.0832,12870023.0,810603237.0,38600467646.4,38600467646.4
2015-02-05,600570,63.5,66.0,62.1,62.5,62.48,1.02,1.6325,3.1935,19729545.0,1266843004.0,39230628930.0,39230628930.0
2015-02-06,600570,60.74,64.59,59.86,62.99,63.5,-2.76,-4.3465,2.243,13857136.0,847073258.0,37525486633.2,37525486633.2
2015-02-09,600570,63.14,63.8,60.01,60.5,60.74,2.4,3.9513,2.2225,13730833.0,857504982.0,39008219065.2,39008219065.2
2015-02-10,600570,64.27,64.37,62.51,62.7,63.14,1.13,1.7897,1.6093,9942108.0,633820014.0,39706338918.6,39706338918.6
