time,code,close,high,low,open,pre-close,change_amount,change_rate,turnover_rate,volume,amount,market_value,l_market_value
2015-01-05,601989,9.42,9.6,8.97,9.21,9.21,0.21,2.2801,5.1228,837202913.0,7763208963.0,172966884922.0,153947456351.0
2015-01-06,601989,9.65,9.91,9.15,9.3,9.42,0.23,2.4416,5.3147,868557636.0,8301881442.0,177190067887.0,157706258364.0
2015-01-07,601989,9.57,9.76,9.43,9.59,9.65,-0.08,-0.829,2.7992,457456599.0,4384387886.0,175721134682.0,156398848968.0
2015-01-08,601989,9.15,9.7,9.13,9.46,9.57,-0.42,-4.3887,2.7935,456533433.0,4266018909.0,168009235354.0,149534949640.0
2015-01-09,601989,8.86,9.34,8.85,9.0,9.15,-0.29,-3.1694,3.1176,509497900.0,4645547965.0,162684352485.0,144795590580.0
2015-01-12,601989,8.49,8.85,8.43,8.82,8.86,-0.37,-4.1761,2.3802,388985783.0,3348917859.0,155890536410.0,138748822125.0
2015-01-13,601989,8.67,8.94,8.48,8.49,8.49,0.18,2.1201,2.0249,330923875.0,2890608217.0,159195636122.0,141690493265.0
2015-01-14,601989,8.76,8.88,8.6,8.66,8.67,0.09,1.0381,1.678,274228115.0,2401398542.0,160848185978.0,143161328836.0
2015-01-15,601989,8.86,8.88,8.65,8.79,8.76,0.1,1.1416,2.4234,396038839.0,3476935074.0,162684352485.0,144795590580.0
2015-01-16,601989,9.09,9.11,8.77,8.93,8.86,0.23,2.5959,3.7863,618773929.0,5545454061.0,166907535450.0,148554392593.0
2015-01-19,601989,8.18,8.87,8.18,8.46,9.09,-0.91,-10.011,3.7438,611826784.0,5198795629.0,150198420240.0,133682610716.0
2015-01-20,601989,8.12,8.35,8.05,8.18,8.18,-0.06,-0.7335,2.9374,480047553.0,3939458610.0,149096720336.0,132702053670.0
2015-01-21,601989,8.53,8.55,8.1,8.15,8.12,0.41,5.0493,3.1995,522881252.0,4354112931.0,156625003013.0,139402526823.0
2015-01-22,601989,9.12,9.38,8.3,8.48,8.53,0.59,6.9168,5.515,901299985.0,7971237652.0,167458385402.0,149044671117.0
2015-01-23,601989,8.86,9.23,8.76,9.0,9.12,-0.26,-2.8509,4.1856,751636144.0,6737682726.0,162684352485.0,159106600120.0
2015-01-26,601989,9.21,9.3,8.88,9.01,8.86,0.35,3.9503,4.1152,738995930.0,6748864893.0,169110935258.0,165391849560.0
2015-01-27,601989,9.45,9.65,9.11,9.28,9.21,0.24,2.6059,5.3436,959593803.0,9019602808.0,173517734874.0,169701734891.0
2015-01-28,601989,9.17,9.57,9.1,9.45,9.45,-0.28,-2.963,3.7356,670841839.0,6262263627.0,168376468655.0,164673535338.0
2015-01-29,601989,8.95,9.15,8.91,9.0,9.17,-0.22,-2.3991,1.9186,344532543.0,3100862321.0,164336902341.0,160722807119.0
2015-01-30,601989,8.67,9.09,8.6,9.05,8.95,-0.28,-3.1285,2.4333,436976116.0,3841726794.0,159195636122.0,155694607566.0
2015-02-02,601989,8.64,8.97,8.53,8.9,8.67,-0.03,-0.346,2.2631,406399233.0,3535788655.0,158644786170.0,155155871900.0
2015-02-03,601989,8.65,8.75,8.46,8.72,8.64,0.01,0.1157,2.0814,373774656.0,3205787897.0,158828402821.0,155335450456.0
2015-02-04,601989,8.68,8.93,8.63,8.69,8.65,0.03,0.3468,2.4033,431586958.0,3783452519.0,159379252773.0,155874186122.0
2015-02-05,601989,8.43,8.79,8.41,8.77,8.68,-0.25,-2.8802,2.5354,455306664.0,3900227460.0,154788836506.0,151384722236.0
2015-02-06,601989,8.14,8.39,8.09,8.3,8.43,-0.29,-3.4401,1.7848,320519804.0,2629811066.0,149463953637.0,146176944128.0
2015-02-09,601989,8.19,8.32,8.11,8.15,8.14,0.05,0.6143,1.1769,211354461.0,1736997320.0,150382036891.0,147074836905.0
2015-02-10,601989,8.32,8.33,8.17,8.2,8.19,0.13,1.5873,1.0414,187010614.0,1544446534.0,152769053349.0,149409358126.0
2015-02-11,601989,8.35,8.45,8.3,8.37,8.32,0.03,0.3606,1.0106,181474225.0,1513279583.0,153319903301.0,149948093792.0
2015-02-12,601989,8.28,8.37,8.18,8.34,8.35,-0.07,-0.8383,0.9804,176053859.0,1453181899.0,152034586746.0,148691043904.0
2015-02-13,601989,8.61,8.74,8.3,8.35,8.28,0.33,3.9855,2.8749,516274215.0,4421420095.0,158093936218.0,154617136234.0
2015-02-16,601989,8.79,8.9,8.51,8.65,8.61,0.18,2.0906,2.1943,394050827.0,3438610270.0,161399035930.0,157849550232.0
2015-02-17,601989,8.73,8.91,8.7,8.8,8.79,-0.06,-0.6826,1.6274,292251730.0,2565250802.0,160297336026.0,156772078899.0
2015-02-25,601989,8.65,8.87,8.62,8.78,8.73,-0.08,-0.9164,1.6296,292644955.0,2558135213.0,158828402821.0,155335450456.0
2015-02-26,601989,8.96,8.98,8.52,8.66,8.65,0.31,3.5838,3.1501,565689487.0,4983829873.0,164520518991.0,160902385674.0
2015-02-27,601989,8.96,9.38,8.91,8.98,8.96,0.0,0.0,3.7841,679534280.0,6201099122.0,164520518991.0,160902385674.0
2015-03-02,601989,8.94,9.0,8.82,8.99,8.96,-0.02,-0.2232,2.2709,407812566.0,3629831163.0,164153285690.0,160543228563.0
2015-03-03,601989,8.77,8.96,8.73,8.91,8.94,-0.17,-1.9016,2.4685,443292289.0,3916713345.0,161031802629.0,157490393121.0
2015-03-04,601989,8.73,8.9,8.64,8.85,8.77,-0.04,-0.4561,2.076,372798826.0,3265742978.0,160297336026.0,156772078899.0
2015-03-05,601989,8.6,8.76,8.49,8.75,8.73,-0.13,-1.4891,1.8961,340501045.0,2934739659.0,157910319568.0,154437557678.0
2015-03-06,601989,8.61,8.78,8.55,8.58,8.6,0.01,0.1163,1.4597,262135586.0,2270958268.0,158093936218.0,154617136234.0
