time,code,close,high,low,open,pre-close,change_amount,change_rate,turnover_rate,volume,amount,market_value,l_market_value
2020-11-02,601995,37.7,41.44,34.54,34.54,28.78,8.92,30.9937,49.2664,128229918.0,4932696572.0,181987583924.0,9812502013.6
2020-11-03,601995,41.47,41.47,38.41,38.41,37.7,3.77,10.0,34.1669,88929090.0,3591100466.0,200186342316.0,10793752215.0
2020-11-04,601995,44.3,45.38,40.66,41.55,41.47,2.83,6.8242,41.3043,107506308.0,4640883073.0,213847479252.0,11530340562.4
2020-11-05,601995,47.2,48.18,43.02,44.37,44.3,2.9,6.5463,39.8586,103743458.0,4663809428.0,227846524170.0,12285148409.6
2020-11-06,601995,51.92,51.92,47.38,48.15,47.2,4.72,10.0,31.3763,81665756.0,4084182394.0,250631176587.0,13513663250.6
2020-11-09,601995,57.11,57.11,51.36,54.0,51.92,5.19,9.9961,23.1172,60169196.0,3253930566.0,275684639731.0,14864509018.5
2020-11-10,601995,60.11,62.82,58.5,59.0,57.11,3.0,5.253,36.1481,94085665.0,5699568912.0,290166410335.0,15645344722.5
2020-11-11,601995,59.6,61.19,55.16,58.8,60.11,-0.51,-0.8484,36.668,95439044.0,5587111363.0,287704509333.0,15512602652.8
2020-11-12,601995,56.22,58.17,54.88,58.17,59.6,-3.38,-5.6711,25.7386,66992174.0,3764698506.0,271388381119.0,14632861093.0
2020-11-13,601995,57.2,59.5,54.54,55.01,56.22,0.98,1.7432,25.8007,67153813.0,3858627467.0,276119092850.0,14887934089.6
2020-11-16,601995,60.38,60.6,55.71,56.8,57.2,3.18,5.5594,28.3164,73701491.0,4300081663.0,291469769690.0,15715619935.8
2020-11-17,601995,58.93,61.57,58.38,59.33,60.38,-1.45,-2.4015,25.0003,65070350.0,3876629854.0,284470247231.0,15338216012.2
2020-11-18,601995,60.0,61.5,58.58,58.58,58.93,1.07,1.8157,23.8314,62028050.0,3733895312.0,289635412080.0,15616714080.0
2020-11-19,601995,57.13,59.0,55.55,58.8,60.0,-2.87,-4.7833,24.2447,63103803.0,3612339637.0,275781184869.0,14869714589.8
2020-11-20,601995,58.36,59.31,55.68,56.55,57.13,1.23,2.153,18.7576,48822059.0,2801798986.0,281718710816.0,15189857228.5
2020-11-23,601995,62.0,64.2,57.7,58.3,58.36,3.64,6.2371,32.9544,85773115.0,5285942618.0,299289925816.0,16137271216.0
