time,code,close,high,low,open,pre-close,change_amount,change_rate,turnover_rate,volume,amount,market_value,l_market_value
2015-01-05,601669,8.2,8.5,7.95,8.45,8.43,-0.23,-2.7284,12.2693,404885938.0,3316996815.0,78720000000.0,27060000000.0
2015-01-06,601669,8.06,8.29,7.81,8.2,8.2,-0.14,-1.7073,10.4587,345135965.0,2771353574.0,77376000000.0,26598000000.0
2015-01-07,601669,8.16,8.27,8.05,8.08,8.06,0.1,1.2407,7.8169,257958590.0,2105490826.0,78336000000.0,26928000000.0
2015-01-08,601669,7.64,8.15,7.6,8.11,8.16,-0.52,-6.3725,9.3416,308271857.0,2401503033.0,73344000000.0,25212000000.0
2015-01-09,601669,7.72,8.25,7.41,7.52,7.64,0.08,1.0471,10.9041,359836368.0,2831701631.0,74112000000.0,25476000000.0
2015-01-12,601669,7.42,7.69,7.34,7.52,7.72,-0.3,-3.886,5.6315,185839416.0,1393041894.0,71232000000.0,24486000000.0
2015-01-13,601669,7.32,7.6,7.25,7.42,7.42,-0.1,-1.3477,4.3859,144735054.0,1070439632.0,70272000000.0,24156000000.0
2015-01-14,601669,7.56,7.89,7.48,7.8,7.32,0.24,3.2787,8.7152,287603167.0,2207236365.0,72576000000.0,24948000000.0
2015-01-15,601669,7.72,7.8,7.32,7.5,7.56,0.16,2.1164,6.0067,198220780.0,1505809004.0,74112000000.0,25476000000.0
2015-01-16,601669,7.71,7.92,7.61,7.72,7.72,-0.01,-0.1295,6.2671,206813606.0,1605370168.0,74016000000.0,25443000000.0
2015-01-19,601669,6.94,7.39,6.94,7.25,7.71,-0.77,-9.987,7.9682,262951906.0,1867336827.0,66624000000.0,22902000000.0
2015-01-20,601669,6.94,7.09,6.82,6.85,6.94,0.0,0.0,6.586,217337518.0,1512707907.0,66624000000.0,22902000000.0
2015-01-21,601669,7.24,7.3,6.91,7.02,6.94,0.3,4.3228,7.4615,246227909.0,1754469801.0,69504000000.0,23892000000.0
2015-01-22,601669,7.16,7.22,7.03,7.17,7.24,-0.08,-1.105,5.2847,174394856.0,1243591415.0,68736000000.0,23628000000.0
2015-01-23,601669,7.3,7.47,7.16,7.23,7.16,0.14,1.9553,7.236,238787633.0,1750610748.0,70080000000.0,24090000000.0
2015-01-26,601669,7.28,7.34,7.17,7.32,7.3,-0.02,-0.274,3.6979,122030317.0,882421429.0,69888000000.0,24024000000.0
2015-01-27,601669,7.53,7.65,7.24,7.28,7.28,0.25,3.4341,8.2712,272950508.0,2026916240.0,72288000000.0,24849000000.0
2015-01-28,601669,7.34,7.56,7.32,7.45,7.53,-0.19,-2.5232,4.7285,156041348.0,1157408714.0,70464000000.0,24222000000.0
